Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR25384336,2023-07-22 10:24:31,2023-07-21 14:29:52,344781,164115756,344781,476,54,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384336/SRR25384336.lite.1,SRX21122662,Lucas0764,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388741,SAMN35790131,simple,410658,soil metagenome,LUCAS_764,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,C1912F498C62B5F984D41FF5E36F4409,332B6151FFC6009E227C6C8F304FF53E
SRR25384335,2023-07-22 10:24:31,2023-07-21 14:29:29,186026,88548376,186026,476,29,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384335/SRR25384335.lite.1,SRX21122663,Lucas0765,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388742,SAMN35790132,simple,410658,soil metagenome,LUCAS_765,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,F81C86FDBF6BDD9D3A9EAB7EE4857841,BBCF05B99CFE01A83DEB4A645FCE4C74
SRR25384334,2023-07-22 10:24:32,2023-07-21 14:29:37,115717,55081292,115717,476,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384334/SRR25384334.lite.1,SRX21122664,Lucas0795,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388743,SAMN35790162,simple,410658,soil metagenome,LUCAS_795,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,24E822922584EBCCA34B62D39C1F0010,649CEAD6C710369835EF92258A5C569C
SRR25384333,2023-07-22 10:24:32,2023-07-21 14:29:57,230723,109824148,230723,476,37,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384333/SRR25384333.lite.1,SRX21122665,Lucas0796,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388744,SAMN35790163,simple,410658,soil metagenome,LUCAS_796,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,38B42F477281560A873D2DBA9CCB92DA,DB1795A25D79AEC95878E0D349A3A6A1
SRR25384332,2023-07-22 10:24:32,2023-07-21 14:29:46,302392,143938592,302392,476,48,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384332/SRR25384332.lite.1,SRX21122666,Lucas0797,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388745,SAMN35790164,simple,410658,soil metagenome,LUCAS_797,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,9BE3CDE0C0B5CAFA945EC2B011216C27,52B1BC4EC0B6A8314F8471CCE09A07CD
SRR25384331,2023-07-22 10:24:32,2023-07-21 14:29:53,446270,212424520,446270,476,71,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384331/SRR25384331.lite.1,SRX21122667,Lucas0798,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388746,SAMN35790165,simple,410658,soil metagenome,LUCAS_798,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,6E52B375C965543A1DA635D79E5E9875,4F59D2858C44AC51B35D9DE3A3052961
SRR25384330,2023-07-22 10:24:32,2023-07-21 14:29:55,496189,236185964,496189,476,79,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384330/SRR25384330.lite.1,SRX21122668,Lucas0799,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388747,SAMN35790166,simple,410658,soil metagenome,LUCAS_799,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,C7BB6A33602A517909206F2608B268A0,F637EF2B03C00E21231A9611C543E1BE
SRR25384329,2023-07-22 10:24:32,2023-07-21 14:29:41,412973,196575148,412973,476,66,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384329/SRR25384329.lite.1,SRX21122669,Lucas0800,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388748,SAMN35790167,simple,410658,soil metagenome,LUCAS_800,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,FB72526B2BA6B8FDC013DA4528193270,A6A337FBA02C3049C8204B5BF9238ABC
SRR25384328,2023-07-22 10:24:32,2023-07-21 14:30:00,737988,351282288,737988,476,113,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384328/SRR25384328.lite.1,SRX21122670,Lucas0009,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388749,SAMN35789376,simple,410658,soil metagenome,LUCAS_9,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,E193164AB15AA5CDD30B923B262132CD,3331C1C3272B4C0904B645DB4D86B2A8
SRR25384327,2023-07-22 10:24:32,2023-07-21 14:29:51,367006,174694856,367006,476,58,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384327/SRR25384327.lite.1,SRX21122671,Lucas0081,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388750,SAMN35789448,simple,410658,soil metagenome,LUCAS_81,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,309C4A32C376D53163BC2573A9F3E576,AD5ECDE3A3B0CE48DDAB9FC37E7D24C1
SRR25384326,2023-07-22 10:24:32,2023-07-21 14:29:58,537401,255802876,537401,476,103,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384326/SRR25384326.lite.1,SRX21122672,Lucas0801,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388751,SAMN35790168,simple,410658,soil metagenome,LUCAS_801,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,076C50555D7B06AE66C28D2929141D1B,CF2D254A00955EC066FBDCEB84C456E8
SRR25384325,2023-07-22 10:24:32,2023-07-21 14:29:40,489884,233184784,489884,476,79,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384325/SRR25384325.lite.1,SRX21122673,Lucas0802,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388752,SAMN35790169,simple,410658,soil metagenome,LUCAS_802,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,408A75D2B83C3274C6BD774371345725,7A1001B9DA3F40F652879BABE74A23F5
SRR25384324,2023-07-22 10:24:32,2023-07-21 14:29:09,286072,136170272,286072,476,46,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384324/SRR25384324.lite.1,SRX21122674,Lucas0803,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388753,SAMN35790170,simple,410658,soil metagenome,LUCAS_803,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,D3184A14CF295D87E3CB0BB5AA167895,F92472C98E3D20E84B97FBB7A4EA8B4C
SRR25384323,2023-07-22 10:24:32,2023-07-21 14:29:03,431187,205245012,431187,476,69,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384323/SRR25384323.lite.1,SRX21122675,Lucas0804,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388754,SAMN35790171,simple,410658,soil metagenome,LUCAS_804,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,68DB36BF69974E4B54E5B9178E8118F7,963A28CCBBB8C3859C46FCC290055756
SRR25384322,2023-07-22 10:24:32,2023-07-21 14:29:02,183608,87397408,183608,476,29,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384322/SRR25384322.lite.1,SRX21122676,Lucas0805,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388755,SAMN35790172,simple,410658,soil metagenome,LUCAS_805,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,C2E958C1C5D0FCABCFBCC4C55D98FB8A,CACE469FD95E075AF79A28E6DCD3DDCB
SRR25384321,2023-07-22 10:24:32,2023-07-21 14:29:02,194510,92586760,194510,476,31,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384321/SRR25384321.lite.1,SRX21122677,Lucas0806,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388756,SAMN35790173,simple,410658,soil metagenome,LUCAS_806,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,712C8774368C717136A82B86B1684834,79D7585D1F33F7417AD61D9C664FAE94
SRR25384320,2023-07-22 10:24:32,2023-07-21 14:29:04,267660,127406160,267660,476,42,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384320/SRR25384320.lite.1,SRX21122678,Lucas0807,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388757,SAMN35790174,simple,410658,soil metagenome,LUCAS_807,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,FEE90D360644DC5B153641EA0912C56B,BE503C7FBE293F13ACBE8E393256CC7E
SRR25384319,2023-07-22 10:24:33,2023-07-21 14:29:04,506001,240856476,506001,476,81,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384319/SRR25384319.lite.1,SRX21122679,Lucas0808,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388758,SAMN35790175,simple,410658,soil metagenome,LUCAS_808,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,D2A37F45C5484DDB551A723D45EC368D,21954C38E583A4CFEA097560A3DF8EB5
SRR25384318,2023-07-22 10:24:33,2023-07-21 14:28:52,187474,89237624,187474,476,30,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384318/SRR25384318.lite.1,SRX21122680,Lucas0809,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388759,SAMN35790176,simple,410658,soil metagenome,LUCAS_809,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,E830FC46223B914B5A5884BBB5F9D3EF,E1BAA61EC9AC9BF258986480320A0058
SRR25384825,2023-07-22 10:24:39,2023-07-21 14:30:49,696442,331506392,696442,476,111,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384825/SRR25384825.lite.1,SRX21122845,Lucas0727,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388924,SAMN35790094,simple,410658,soil metagenome,LUCAS_727,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,C904E450ADE04278D619AE3357D3A6B6,F37D9E01EB88EE76A4CA23A1D2BEDDCB
SRR25384824,2023-07-22 10:24:39,2023-07-21 14:31:06,395196,188113296,395196,476,61,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384824/SRR25384824.lite.1,SRX21122846,Lucas0728,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388925,SAMN35790095,simple,410658,soil metagenome,LUCAS_728,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,8B28496C1F6A092E815961763EB57706,13B08ECFFBEB8470A9FD897D78F782F6
SRR25384823,2023-07-22 10:24:39,2023-07-21 14:30:26,362438,172520488,362438,476,56,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384823/SRR25384823.lite.1,SRX21122847,Lucas0729,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388926,SAMN35790096,simple,410658,soil metagenome,LUCAS_729,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,A1F61016A296D12835A52B5D4E37A84C,5012CEBBE45375BAECBDA06A124B4BA3
SRR25384822,2023-07-22 10:24:39,2023-07-21 14:31:01,387231,184321956,387231,476,61,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384822/SRR25384822.lite.1,SRX21122848,Lucas0730,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388927,SAMN35790097,simple,410658,soil metagenome,LUCAS_730,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,2E6602E17EBB06F26337141E7B91B44A,3522CFB884164C6322775292503E516D
SRR25384821,2023-07-22 10:24:39,2023-07-21 14:30:51,264306,125809656,264306,476,41,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384821/SRR25384821.lite.1,SRX21122849,Lucas0074,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388928,SAMN35789441,simple,410658,soil metagenome,LUCAS_74,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,5704D2F6B357A50643F6AC2A27450817,C2015921A9C06E79C566047C3627954A
SRR25384820,2023-07-22 10:24:39,2023-07-21 14:31:03,477038,227070088,477038,476,75,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384820/SRR25384820.lite.1,SRX21122850,Lucas0731,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388929,SAMN35790098,simple,410658,soil metagenome,LUCAS_731,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,C24A87B1435811010149EA3888B051E3,44EE843779A7373FBD2C447CBADF6B26
SRR25384819,2023-07-22 10:24:39,2023-07-21 14:31:00,192622,91688072,192622,476,33,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384819/SRR25384819.lite.1,SRX21122851,Lucas0732,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388930,SAMN35790099,simple,410658,soil metagenome,LUCAS_732,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,97C08A9F0C8EFBD8D6468E43861DB8CB,0B752670506B8F92584914C3C827961E
SRR25384818,2023-07-22 10:24:39,2023-07-21 14:30:56,246601,117382076,246601,476,38,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384818/SRR25384818.lite.1,SRX21122852,Lucas0733,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388931,SAMN35790100,simple,410658,soil metagenome,LUCAS_733,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,0616162BA0F51AC199CE6B4AB728DA27,C32E2DCA7A5412A34C0008D230349013
SRR25384817,2023-07-22 10:24:39,2023-07-21 14:30:57,159132,75746832,159132,476,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384817/SRR25384817.lite.1,SRX21122853,Lucas0734,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388932,SAMN35790101,simple,410658,soil metagenome,LUCAS_734,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,E32B69079791A61E78AA20053B549854,09CFB9508C373B7898DA98B5483EEEBA
SRR25384816,2023-07-22 10:24:39,2023-07-21 14:31:03,520736,247870336,520736,476,80,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384816/SRR25384816.lite.1,SRX21122854,Lucas0735,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388933,SAMN35790102,simple,410658,soil metagenome,LUCAS_735,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,1AE98FEF3FC9BEAFAAAB53CD23ECC87B,79BD20822F7851787E2D0EACF3ADDF76
SRR25384815,2023-07-22 10:24:39,2023-07-21 14:31:03,279312,132952512,279312,476,44,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384815/SRR25384815.lite.1,SRX21122855,Lucas0736,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388934,SAMN35790103,simple,410658,soil metagenome,LUCAS_736,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,B8FBF884EBAD20E95F301D67CD1D0835,751C7BD5FC773E7C7574F796F26C8016
SRR25384814,2023-07-22 10:24:39,2023-07-21 14:31:04,511779,243606804,511779,476,79,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384814/SRR25384814.lite.1,SRX21122856,Lucas0017,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388935,SAMN35789384,simple,410658,soil metagenome,LUCAS_17,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,383B7526B581ED232BFF8071BE979C2B,4C034A5DF3E7E7C6F29C2EAA0DFB184E
SRR25384813,2023-07-22 10:24:38,2023-07-21 14:30:57,413618,196882168,413618,476,65,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384813/SRR25384813.lite.1,SRX21122857,Lucas0161,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388936,SAMN35789528,simple,410658,soil metagenome,LUCAS_161,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,1F0351B45DC8A79AA4C7546C0B6D1638,28F93A026D33C0327FD7ADF3EC602408
SRR25384812,2023-07-22 10:24:38,2023-07-21 14:31:09,785729,374007004,785729,476,123,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384812/SRR25384812.lite.1,SRX21122858,Lucas0162,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388937,SAMN35789529,simple,410658,soil metagenome,LUCAS_162,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,F8B8246992656BBC7CB541B8A0CBF6A3,77298F2E6A37B8DD4E7CAE398AE1A62C
SRR25384811,2023-07-22 10:24:38,2023-07-21 14:30:58,260233,123870908,260233,476,40,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384811/SRR25384811.lite.1,SRX21122859,Lucas0163,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388938,SAMN35789530,simple,410658,soil metagenome,LUCAS_163,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,0701B678C318C78C1610F1256C9CE34A,0F0881CB7AB4DF45BFDE1CB19A6A23C7
SRR25384810,2023-07-22 10:24:39,2023-07-21 14:31:05,693223,329974148,693223,476,106,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384810/SRR25384810.lite.1,SRX21122860,Lucas0164,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388939,SAMN35789531,simple,410658,soil metagenome,LUCAS_164,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,201B4CC2104DEA2EE248AE60224A8466,CA3673C71373CF5AD1FC148777E4E276
SRR25384809,2023-07-22 10:24:39,2023-07-21 14:30:59,288176,137171776,288176,476,45,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384809/SRR25384809.lite.1,SRX21122861,Lucas0165,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388940,SAMN35789532,simple,410658,soil metagenome,LUCAS_165,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,B961A376B56071CFA7AB94AE8A532C25,5D6F13DDC199D97E2A4F63B4C7A1A188
SRR25384808,2023-07-22 10:24:40,2023-07-21 14:31:02,497870,236986120,497870,476,76,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384808/SRR25384808.lite.1,SRX21122862,Lucas0166,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388941,SAMN35789533,simple,410658,soil metagenome,LUCAS_166,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,6414757DBEA47B1446E744AB56C825AE,56CC4596F16F6DCE697852E64C1C5CE5
SRR25384807,2023-07-22 10:24:40,2023-07-21 14:31:00,349339,166285364,349339,476,54,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384807/SRR25384807.lite.1,SRX21122863,Lucas0167,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388942,SAMN35789534,simple,410658,soil metagenome,LUCAS_167,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,39F61F5C10C59D1A7A93D780CD96C666,412DDB12B25FFBC81F3754F6DF5E36C5
SRR25384806,2023-07-22 10:24:40,2023-07-21 14:30:44,911694,433966344,911694,476,142,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384806/SRR25384806.lite.1,SRX21122864,Lucas0168,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388943,SAMN35789535,simple,410658,soil metagenome,LUCAS_168,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,20CEA7088A34BC31D4D64132B61526EA,9E6CD5DDE4488EDBC21E946F422615BA
SRR25384805,2023-07-22 10:24:40,2023-07-21 14:30:57,523693,249277868,523693,476,99,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384805/SRR25384805.lite.1,SRX21122865,Lucas0169,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388944,SAMN35789536,simple,410658,soil metagenome,LUCAS_169,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,6CD4C0CD9FE5BAE2CDB406425089EF12,FC0B33C4A3D4184F5E8A79AE8FE5DE78
SRR25384804,2023-07-22 10:24:40,2023-07-21 14:31:06,421261,200520236,421261,476,66,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384804/SRR25384804.lite.1,SRX21122866,Lucas0170,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388945,SAMN35789537,simple,410658,soil metagenome,LUCAS_170,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,B5E8865B8F9C0DC2B7D5822A042F5252,C383073B4CC4541438B5261295F3CFD3
SRR25384803,2023-07-22 10:24:40,2023-07-21 14:30:57,268245,127684620,268245,476,42,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384803/SRR25384803.lite.1,SRX21122867,Lucas0018,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388946,SAMN35789385,simple,410658,soil metagenome,LUCAS_18,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,6667724437DCAD5D50A0DE17E047F44E,A10416B869FDD7D65570110AE1392EF6
SRR25384802,2023-07-22 10:24:40,2023-07-21 14:31:04,734182,349470632,734182,476,113,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384802/SRR25384802.lite.1,SRX21122868,Lucas0171,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388947,SAMN35789538,simple,410658,soil metagenome,LUCAS_171,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,D58C9D31065F390B8133509B3586A1E6,5D9BE3AC5A52D7B84283FF4183F9621F
